comm_rounds;t0;staleness0;epoch0
1;1100;700.0;99.96
2;1200;700.0;99.92
3;1300;700.0;99.88
4;1400;700.0;99.84
5;1500;600.0;99.8
6;1600;800.0;99.76
7;1700;700.0;99.72
8;1800;800.0;99.68
9;1900;800.0;99.64
10;2000;700.0;99.6
11;2100;700.0;99.56
12;2200;500.0;99.52
13;2300;700.0;99.48
14;2399;792.0;99.44
15;2498;792.0;99.4
16;2597;792.0;99.36
17;2696;792.0;99.32
18;2795;792.0;99.28
19;2894;792.0;99.24
20;2993;792.0;99.2
21;3092;792.0;99.16
22;3191;792.0;99.12
23;3290;693.0;99.08
24;3389;396.0;99.04
25;3488;792.0;99.0
26;3587;693.0;98.96
27;3686;99.0;98.92
28;3785;792.0;98.88
29;3884;693.0;98.84
30;3983;693.0;98.8
31;4082;792.0;98.76
32;4181;792.0;98.72
33;4280;495.0;98.68
34;4379;693.0;98.64
35;4478;792.0;98.6
36;4577;792.0;98.56
37;4676;792.0;98.52
38;4775;594.0;98.48
39;4873;686.0;98.44
40;4971;686.0;98.4
41;5069;784.0;98.36
42;5167;686.0;98.32
43;5265;784.0;98.28
44;5363;686.0;98.24
45;5461;686.0;98.2
46;5559;784.0;98.16
47;5657;686.0;98.12
48;5755;784.0;98.08
49;5853;686.0;98.04
50;5951;784.0;98.0
51;6049;392.0;97.96
52;6147;784.0;97.92
53;6245;686.0;97.88
54;6343;784.0;97.84
55;6441;686.0;97.8
56;6539;686.0;97.76
57;6637;784.0;97.72
58;6735;686.0;97.68
59;6833;784.0;97.64
60;6931;686.0;97.6
61;7029;784.0;97.56
62;7127;784.0;97.52
63;7225;784.0;97.48
64;7322;679.0;97.44
65;7419;776.0;97.4
66;7516;679.0;97.36
67;7613;679.0;97.32
68;7710;776.0;97.28
69;7807;679.0;97.24
70;7904;582.0;97.2
71;8001;679.0;97.16
72;8098;776.0;97.12
73;8195;679.0;97.08
74;8292;776.0;97.04
75;8389;776.0;97.0
76;8486;679.0;96.96
77;8583;679.0;96.92
78;8680;97.0;96.88
79;8777;679.0;96.84
80;8874;776.0;96.8
81;8971;97.0;96.76
82;9068;776.0;96.72
83;9165;582.0;96.68
84;9262;776.0;96.64
85;9359;776.0;96.6
86;9456;582.0;96.56
87;9553;485.0;96.52
88;9650;679.0;96.48
89;9746;480.0;96.44
90;9842;768.0;96.4
91;9938;768.0;96.36
92;10034;672.0;96.32
93;10130;768.0;96.28
94;10226;576.0;96.24
95;10322;672.0;96.2
96;10418;768.0;96.16
97;10514;768.0;96.12
98;10610;576.0;96.08
99;10706;672.0;96.04
100;10802;768.0;96.0
101;10898;768.0;95.96
102;10994;768.0;95.92
103;11090;768.0;95.88
104;11186;672.0;95.84
105;11282;672.0;95.8
106;11378;672.0;95.76
107;11474;672.0;95.72
108;11570;768.0;95.68
109;11666;672.0;95.64
110;11762;768.0;95.6
111;11858;672.0;95.56
112;11954;768.0;95.52
113;12050;672.0;95.48
114;12145;665.0;95.44
115;12240;665.0;95.4
116;12335;760.0;95.36
117;12430;760.0;95.32
118;12525;760.0;95.28
119;12620;760.0;95.24
120;12715;665.0;95.2
121;12810;760.0;95.16
122;12905;665.0;95.12
123;13000;760.0;95.08
124;13095;665.0;95.04
125;13190;760.0;95.0
126;13285;665.0;94.96
127;13380;760.0;94.92
128;13475;760.0;94.88
129;13570;760.0;94.84
130;13665;665.0;94.8
131;13760;665.0;94.76
132;13855;760.0;94.72
133;13950;760.0;94.68
134;14045;760.0;94.64
135;14140;665.0;94.6
136;14235;760.0;94.56
137;14330;760.0;94.52
138;14425;665.0;94.48
139;14519;658.0;94.44
140;14613;564.0;94.4
141;14707;658.0;94.36
142;14801;752.0;94.32
143;14895;564.0;94.28
144;14989;376.0;94.24
145;15083;658.0;94.2
146;15177;658.0;94.16
147;15271;752.0;94.12
148;15365;752.0;94.08
149;15459;658.0;94.04
150;15553;658.0;94.0
151;15647;752.0;93.96
152;15741;470.0;93.92
153;15835;188.0;93.88
154;15929;658.0;93.84
155;16023;752.0;93.8
156;16117;658.0;93.76
157;16211;658.0;93.72
158;16305;752.0;93.68
159;16399;752.0;93.64
160;16493;188.0;93.6
161;16587;752.0;93.56
162;16681;658.0;93.52
163;16775;282.0;93.48
164;16868;651.0;93.44
165;16961;651.0;93.4
166;17054;651.0;93.36
167;17147;651.0;93.32
168;17240;651.0;93.28
169;17333;744.0;93.24
170;17426;744.0;93.2
171;17519;744.0;93.16
172;17612;651.0;93.12
173;17705;744.0;93.08
174;17798;465.0;93.04
175;17891;651.0;93.0
176;17984;651.0;92.96000000000001
177;18077;279.0;92.92
178;18170;744.0;92.88
179;18263;651.0;92.84
180;18356;744.0;92.8
181;18449;744.0;92.76
182;18542;744.0;92.72
183;18635;744.0;92.68
184;18728;651.0;92.64
185;18821;651.0;92.6
186;18914;744.0;92.56
187;19007;651.0;92.52
188;19100;651.0;92.48
189;19192;736.0;92.44
190;19284;736.0;92.4
191;19376;736.0;92.36
192;19468;736.0;92.32
193;19560;736.0;92.28
194;19652;736.0;92.24
195;19744;736.0;92.2
196;19836;736.0;92.16
197;19928;644.0;92.12
198;20020;736.0;92.08
199;20112;736.0;92.03999999999999
200;20204;644.0;92.0
201;20296;552.0;91.96
202;20388;460.0;91.92
203;20480;736.0;91.88
204;20572;552.0;91.84
205;20664;276.0;91.8
206;20756;736.0;91.76
207;20848;644.0;91.72
208;20940;644.0;91.68
209;21032;736.0;91.64
210;21124;644.0;91.6
211;21216;644.0;91.56
212;21308;552.0;91.52
213;21400;736.0;91.48
214;21491;637.0;91.44
215;21582;728.0;91.4
216;21673;728.0;91.36
217;21764;728.0;91.32
218;21855;546.0;91.28
219;21946;728.0;91.24
220;22037;728.0;91.2
221;22128;728.0;91.16
222;22219;637.0;91.12
223;22310;728.0;91.08
224;22401;637.0;91.03999999999999
225;22492;546.0;91.0
226;22583;455.0;90.96
227;22674;728.0;90.92
228;22765;637.0;90.88
229;22856;728.0;90.84
230;22947;728.0;90.8
231;23038;728.0;90.76
232;23129;637.0;90.72
233;23220;637.0;90.68
234;23311;728.0;90.64
235;23402;637.0;90.6
236;23493;728.0;90.56
237;23584;728.0;90.52
238;23675;637.0;90.48
239;23765;630.0;90.44
240;23855;720.0;90.4
241;23945;180.0;90.36
242;24035;630.0;90.32
243;24125;270.0;90.28
244;24215;720.0;90.24
245;24305;720.0;90.2
246;24395;630.0;90.16
247;24485;720.0;90.12
248;24575;630.0;90.08
249;24665;720.0;90.03999999999999
250;24755;720.0;90.0
251;24845;630.0;89.96000000000001
252;24935;720.0;89.92
253;25025;720.0;89.88
254;25115;540.0;89.84
255;25205;720.0;89.8
256;25295;720.0;89.76
257;25385;630.0;89.72
258;25475;450.0;89.68
259;25565;720.0;89.64
260;25655;630.0;89.6
261;25745;630.0;89.56
262;25835;630.0;89.52
263;25925;360.0;89.48
264;26014;712.0;89.44
265;26103;712.0;89.4
266;26192;712.0;89.36
267;26281;712.0;89.32
268;26370;712.0;89.28
269;26459;623.0;89.24
270;26548;623.0;89.2
271;26637;623.0;89.16
272;26726;712.0;89.12
273;26815;623.0;89.08
274;26904;89.0;89.03999999999999
275;26993;534.0;89.0
276;27082;712.0;88.96
277;27171;623.0;88.92
278;27260;534.0;88.88
279;27349;623.0;88.84
280;27438;712.0;88.8
281;27527;623.0;88.75999999999999
282;27616;712.0;88.72
283;27705;712.0;88.68
284;27794;712.0;88.64
285;27883;623.0;88.6
286;27972;712.0;88.56
287;28061;623.0;88.52
288;28150;712.0;88.48
289;28238;616.0;88.44
290;28326;704.0;88.4
291;28414;616.0;88.36
292;28502;704.0;88.32
293;28590;704.0;88.28
294;28678;616.0;88.24
295;28766;616.0;88.2
296;28854;616.0;88.16
297;28942;616.0;88.12
298;29030;704.0;88.08
299;29118;616.0;88.04
300;29206;616.0;88.0
301;29294;616.0;87.96000000000001
302;29382;440.0;87.92
303;29470;616.0;87.88
304;29558;616.0;87.84
305;29646;616.0;87.8
306;29734;176.0;87.76
307;29822;704.0;87.72
308;29910;704.0;87.68
309;29998;528.0;87.64
310;30086;616.0;87.6
311;30174;528.0;87.56
312;30262;528.0;87.52
313;30350;616.0;87.48
314;30437;696.0;87.44
315;30524;696.0;87.4
316;30611;696.0;87.36
317;30698;174.0;87.32
318;30785;435.0;87.28
319;30872;435.0;87.24
320;30959;696.0;87.2
321;31046;609.0;87.16
322;31133;609.0;87.12
323;31220;696.0;87.08
324;31307;261.0;87.03999999999999
325;31394;696.0;87.0
326;31481;696.0;86.96
327;31568;696.0;86.92
328;31655;696.0;86.88
329;31742;609.0;86.84
330;31829;696.0;86.8
331;31916;609.0;86.76
332;32003;609.0;86.72
333;32090;696.0;86.68
334;32177;609.0;86.64
335;32264;609.0;86.6
336;32351;696.0;86.56
337;32438;696.0;86.52
338;32525;609.0;86.48
339;32611;602.0;86.44
340;32697;688.0;86.4
341;32783;602.0;86.36
